PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Title,FamilySize,IsAlone,AgeGroup,FarePerPerson,Deck,CabinKnown,TicketFrequency,NameLength,TitleGroup,FareLevel,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_O,Embarked_Q,Embarked_S,TitleGroup_Common,TitleGroup_Military,TitleGroup_Noble,TitleGroup_Professional,AgeGroup_Niño,AgeGroup_Adolescente,AgeGroup_Adulto Joven,AgeGroup_Adulto,AgeGroup_Mayor,FareLevel_Muy bajo,FareLevel_Bajo,FareLevel_Medio,FareLevel_Alto,FareLevel_Muy alto,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_UK,Sex_LE,Embarked_LE,TitleGroup_LE,AgeGroup_LE,Deck_LE,TitleGroup_PF,AgeGroup_ordinal,FareLevel_ordinal,Pclass_ordinal
436,1,1,"Carter, Miss. Lucile Polk",female,-1.2259887319312561,1.3736364246936756,0.0,113760,1.8661813094084547,S,Miss,1.5582148359874182,0,Adolescente,1.1023210809886885,B,1,1.6161124467673484,0.014134128592590342,Common,Muy alto,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,Common,2,5,3
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,-0.873629353576102,1.6424127844293754,0.0,W./C. 6608,0.6766973335611904,S,Miss,1.6675115068640607,0,Adolescente,-0.6221633228395222,UK,0,1.6161124467673484,1.1033771318158903,Common,Alto,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,Common,2,4,1
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",female,-0.36967905650512467,1.6424127844293754,0.0,29106,0.060989733342614934,S,Mrs,1.7298557257357405,0,Adulto Joven,-1.577855828540629,UK,0,1.4254798398680424,1.1758199586931786,Common,Medio,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,3,2
439,0,1,"Fortune, Mr. Mark",male,2.244259386101509,1.3736364246936756,0.0,19950,2.549898263179975,S,Mr,1.7298557257357405,0,Mayor,1.5052394712549393,C,1,1.6161124467673484,-1.4273934194170703,Common,Muy alto,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,3,2,Common,5,5,3
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,0.19063166656545946,-0.6798499588222058,0.0,C.A. 18723,-0.5425557224776316,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.10700773247780111,UK,0,-0.7758032132758159,1.2451612500804354,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,2
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,0.03310136474365555,1.3736364246936756,0.0,F.C.C. 13529,0.40536946927465545,S,Mrs,1.3430273068253449,0,Adulto Joven,-0.32774200336017695,UK,0,1.4254798398680424,1.5519918894700353,Common,Medio,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,3,2
442,0,3,"Hampe, Mr. Leon",male,-0.7027518357759865,-0.6798499588222058,0.0,345769,-0.6472543337259684,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.22792358872906543,UK,0,-0.7758032132758159,-1.9684669670888963,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
443,0,3,"Petterson, Mr. Johan Emil",male,-0.2880106537529707,1.3736364246936756,0.0,347076,-0.8565543009426998,S,Mr,0.8366964171969096,0,Adulto Joven,-1.3174684264481287,UK,0,-0.7758032132758159,0.014134128592590342,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
444,1,2,"Reynaldo, Ms. Encarnacion",female,-0.36967905650512467,-0.6798499588222058,0.0,230434,-0.3193229799294959,S,Ms,-0.7910074553829461,1,Adulto Joven,0.14847514953126886,UK,0,-0.7758032132758159,0.014134128592590342,Common,Bajo,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,2,2
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,-0.12639025616755545,-0.6798499588222058,0.0,65306,-0.8122352163111264,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.4198666596246621,UK,0,-0.7758032132758159,0.8650340522073772,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
446,1,1,"Dodge, Master. Washington",male,-2.202348925734057,-0.6798499588222058,0.0,33638,1.515051774628682,S,Master,1.3430273068253449,0,Niño,0.9985092442811805,A,1,-0.7758032132758159,0.014134128592590342,Common,Alto,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0,Common,1,4,3
447,1,2,"Mellinger, Miss. Madeleine Violet",female,-1.3166735885013445,-0.6798499588222058,0.0,250644,0.10142109657262527,S,Miss,0.8366964171969096,0,Adolescente,-0.1964778708989856,UK,0,0.942683994968509,0.8650340522073772,Common,Medio,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,Common,2,3,2
448,1,1,"Seward, Mr. Frederic Kimber",male,0.4235609511236895,-0.6798499588222058,0.0,113794,0.4168935400165574,S,Mr,-0.7910074553829461,1,Adulto Joven,0.9683465720421839,UK,0,-0.7758032132758159,0.2645035031873031,Common,Medio,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,3,3
449,1,3,"Baclini, Miss. Marie Catherine",female,-2.098705602356322,1.6424127844293754,0.0,2666,0.08857123010402045,C,Miss,1.5582148359874182,0,Niño,-1.0580964724928805,UK,0,1.6161124467673484,0.5889389962929908,Common,Medio,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,Common,1,3,1
450,1,1,"Peuchen, Major. Arthur Godfrey",male,1.2486021878219133,-0.6798499588222058,0.0,113786,0.5569208122450379,S,Major,-0.7910074553829461,1,Adulto,1.1202947153080771,C,1,-0.7758032132758159,0.5889389962929908,Military,Medio,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,2,Rare,4,3,3
451,0,2,"West, Mr. Edwy Arthur",male,0.5767812691631716,1.3736364246936756,0.0,C.A. 34651,0.46165064507252157,S,Mr,1.5582148359874182,0,Adulto,-0.6110843285454288,UK,0,1.4254798398680424,-0.5974280578849122,Common,Medio,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,3,2
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,-0.12639025616755545,1.3736364246936756,0.0,65303,0.1257689021634686,S,Mr,0.8366964171969096,0,Adulto Joven,-0.16788320736538137,UK,0,-0.7758032132758159,0.6857441845714386,Common,Medio,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,3,1
453,0,1,"Foreman, Mr. Benjamin Laventall",male,0.112102160070797,-0.6798499588222058,0.0,113051,0.46165064507252157,C,Mr,-0.7910074553829461,1,Adulto Joven,1.0170538026333809,C,1,-0.7758032132758159,0.6857441845714386,Common,Medio,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,Common,3,3,3
454,1,1,"Goldenberg, Mr. Samuel L",male,1.5391325071109692,1.3736364246936756,0.0,17453,1.593916154116398,C,Mr,0.8366964171969096,0,Adulto,1.5220756611282935,C,1,0.942683994968509,-0.12342892883925309,Common,Alto,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,Common,4,4,3
455,0,3,"Peduzzi, Mr. Joseph",male,-0.12639025616755545,-0.6798499588222058,0.0,A/5 2817,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.4292993976243932,UK,0,-0.7758032132758159,-0.9778910655957249,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
456,1,3,"Jalsevac, Mr. Ivan",male,0.03310136474365555,-0.6798499588222058,0.0,349240,-0.8404795799933928,C,Mr,-0.7910074553829461,1,Adulto Joven,-0.4528990350144644,UK,0,-0.7758032132758159,-1.1928078213508757,Common,Bajo,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,Common,3,2,1
457,0,1,"Millet, Mr. Francis Davis",male,2.244259386101509,-0.6798499588222058,0.0,13509,0.4168935400165574,S,Mr,-0.7910074553829461,1,Mayor,0.9683465720421839,E,1,-0.7758032132758159,0.014134128592590342,Common,Medio,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,4,Common,5,3,3
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,1.1015946202702982,1.3736364246936756,0.0,17464,1.0810583853897933,S,Mrs,0.8366964171969096,0,Adulto,0.9422594971249533,D,1,-0.7758032132758159,0.8650340522073772,Common,Alto,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,Common,4,4,3
459,1,2,"Toomey, Miss. Ellen",female,-0.36967905650512467,-0.6798499588222058,0.0,F.C.C. 13531,-0.5425557224776316,S,Miss,-0.7910074553829461,1,Adulto Joven,-0.10700773247780111,UK,0,-0.7758032132758159,-0.9778910655957249,Common,Bajo,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,2,2
460,0,3,"O'Connor, Mr. Maurice",male,-0.12639025616755545,-0.6798499588222058,0.0,371060,-0.8599113609682942,Q,Mr,-0.7910074553829461,1,Adulto Joven,-0.47565407106422214,UK,0,-0.7758032132758159,-0.5974280578849122,Common,Bajo,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,8,Common,3,2,1
461,1,1,"Anderson, Mr. Harry",male,1.4669175653393653,-0.6798499588222058,0.0,19952,0.4168935400165574,S,Mr,-0.7910074553829461,1,Adulto,0.9683465720421839,E,1,-0.7758032132758159,-0.9778910655957249,Common,Medio,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,4,Common,4,3,3
462,0,3,"Morley, Mr. William",male,0.4235609511236895,-0.6798499588222058,0.0,364506,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.4292993976243932,UK,0,-0.7758032132758159,-0.9778910655957249,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
463,0,1,"Gee, Mr. Arthur H",male,1.3944287691201038,-0.6798499588222058,0.0,111320,0.7893128680427072,S,Mr,-0.7910074553829461,1,Adulto,1.3696221487400495,E,1,-0.7758032132758159,-1.4273934194170703,Common,Alto,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,1,4,Common,4,4,3
464,0,2,"Milling, Mr. Jacob Christian",male,1.4669175653393653,-0.6798499588222058,0.0,234360,-0.3193229799294959,S,Mr,-0.7910074553829461,1,Adulto,0.14847514953126886,UK,0,-0.7758032132758159,0.3788373135823231,Common,Bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,2,2
465,0,3,"Maisner, Mr. Simon",male,-0.12639025616755545,-0.6798499588222058,0.0,A/S 2816,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.4292993976243932,UK,0,-0.7758032132758159,-1.1928078213508757,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,0.7284724955119514,-0.6798499588222058,0.0,SOTON/O.Q. 3101306,-0.9584370384990634,S,Mr,-0.7910074553829461,1,Adulto,-0.591395063381803,UK,0,-0.7758032132758159,0.6857441845714386,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,1,1
467,0,2,"Campbell, Mr. William",male,0.19063166656545946,-0.6798499588222058,0.0,239853,-2.956275674952866,S,Mr,-0.7910074553829461,1,Adulto Joven,-2.653647532547951,UK,0,1.4254798398680424,-0.5974280578849122,Common,Muy bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,2
468,0,1,"Smart, Mr. John Montgomery",male,2.0374807250691283,-0.6798499588222058,0.0,113792,0.4168935400165574,S,Mr,-0.7910074553829461,1,Adulto,0.9683465720421839,UK,0,-0.7758032132758159,0.1431730875345224,Common,Medio,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,3,3
469,0,3,"Scanlan, Mr. James",male,-0.12639025616755545,-0.6798499588222058,0.0,36209,-0.8632789670807052,Q,Mr,-0.7910074553829461,1,Adulto Joven,-0.47960002623766,UK,0,-0.7758032132758159,-1.1928078213508757,Common,Bajo,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,8,Common,3,2,1
470,1,3,"Baclini, Miss. Helene Barbara",female,-2.202348925734057,1.6424127844293754,0.0,2666,0.08857123010402045,C,Miss,1.5582148359874182,0,Niño,-1.0580964724928805,UK,0,1.6161124467673484,0.48679903740386254,Common,Medio,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,Common,1,3,1
471,0,3,"Keefe, Mr. Arthur",male,-0.12639025616755545,-0.6798499588222058,0.0,323592,-0.9293552124060972,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.5571683700046479,UK,0,-0.7758032132758159,-1.4273934194170703,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
472,0,3,"Cacic, Mr. Luka",male,-0.12639025616755545,-0.6798499588222058,0.0,315089,-0.743737411314348,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.33996586248340144,UK,0,-0.7758032132758159,-1.9684669670888963,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,0.34634531983044753,1.3736364246936756,0.0,C.A. 34651,0.46165064507252157,S,Mrs,1.5582148359874182,0,Adulto Joven,-0.6110843285454288,UK,0,1.4254798398680424,1.3116083343310683,Common,Medio,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,3,2
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,-0.4519557156166563,-0.6798499588222058,0.0,SC/AH Basle 541,-0.257661717767855,C,Mrs,-0.7910074553829461,1,Adulto Joven,0.2184838166148807,D,1,-0.7758032132758159,1.6064940148132687,Common,Bajo,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,Common,3,2,2
475,0,3,"Strandberg, Miss. Ida Sofia",female,-0.5348708087957197,-0.6798499588222058,0.0,7553,-0.6107378154151439,S,Miss,-0.7910074553829461,1,Adulto Joven,-0.1856719357284862,UK,0,-0.7758032132758159,0.2645035031873031,Common,Bajo,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,8,Common,3,2,1
476,0,1,"Clifford, Mr. George Quincy",male,1.0276282324943926,-0.6798499588222058,0.0,110465,1.0836220294253396,S,Mr,-0.7910074553829461,1,Adulto,1.6802380206622665,A,1,0.942683994968509,0.2645035031873031,Common,Alto,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,Common,4,4,3
477,0,2,"Renouf, Mr. Peter Henry",male,0.4235609511236895,1.3736364246936756,0.0,31027,0.17762288771565468,S,Mr,0.8366964171969096,0,Adulto Joven,-0.10700773247780111,UK,0,0.942683994968509,-0.2704552509764831,Common,Medio,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,3,2
478,0,3,"Braund, Mr. Lewis Richard",male,-0.12639025616755545,1.3736364246936756,0.0,3460,-0.9590562318824636,S,Mr,0.8366964171969096,0,Adulto Joven,-1.4356044463307267,UK,0,-0.7758032132758159,0.014134128592590342,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
479,0,3,"Karlsson, Mr. Nils August",male,-0.5348708087957197,-0.6798499588222058,0.0,350060,-0.891188629444867,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.5123303137253729,UK,0,-0.7758032132758159,0.014134128592590342,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
480,1,3,"Hirvonen, Miss. Hildur E",female,-2.202348925734057,-0.6798499588222058,0.0,3101298,-0.3781811262756976,S,Miss,0.8366964171969096,0,Niño,-0.7599101477895231,UK,0,-0.7758032132758159,-0.12342892883925309,Common,Bajo,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,8,Common,1,2,1
481,0,3,"Goodwin, Master. Harold Victor",male,-1.6927393032892972,1.7640787125647512,0.0,CA 2144,0.9832896294672057,S,Master,1.793838582001194,0,Niño,-0.8173141216068759,UK,0,1.757189617796326,0.5889389962929908,Common,Alto,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,4,8,Common,1,4,1
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,0.19063166656545946,-0.6798499588222058,0.0,239854,-2.956275674952866,S,Mr,-0.7910074553829461,1,Adulto Joven,-2.653647532547951,UK,0,-0.7758032132758159,0.7776472638999945,Common,Muy bajo,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,2
483,0,3,"Rouse, Mr. Richard Henry",male,1.6110800761112518,-0.6798499588222058,0.0,A/5 3594,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adulto,-0.4292993976243932,UK,0,-0.7758032132758159,-0.12342892883925309,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,8,Common,4,2,1
484,1,3,"Turkula, Mrs. (Hedwig)",female,2.244259386101509,-0.6798499588222058,0.0,4134,-0.6376646616634675,S,Mrs,-0.7910074553829461,1,Mayor,-0.2168196244127858,UK,0,-0.7758032132758159,-0.42803249688767725,Common,Bajo,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,8,Common,5,2,1
485,1,1,"Bishop, Mr. Dickinson H",male,-0.2880106537529707,1.3736364246936756,0.0,11967,1.6142079206118023,C,Mr,0.8366964171969096,0,Adulto Joven,1.544710264162463,B,1,0.942683994968509,-0.2704552509764831,Common,Alto,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,Common,3,4,3
486,0,3,"Lefebre, Miss. Jeannie",female,-0.873629353576102,1.7188893139379924,0.0,4133,0.3746111636667168,S,Miss,1.6675115068640607,0,Adolescente,-0.989398050574781,UK,0,1.6161124467673484,-0.42803249688767725,Common,Medio,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,Common,2,3,1
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,0.5003684649227577,1.3736364246936756,0.0,19943,1.6031797777155126,S,Mrs,0.8366964171969096,0,Adulto Joven,1.532411918781873,C,1,0.942683994968509,1.758579347818051,Common,Alto,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,2,Common,3,4,3
488,0,1,"Kent, Mr. Edward Austin",male,2.1777287582282208,-0.6798499588222058,0.0,11771,0.5301779335015123,C,Mr,-0.7910074553829461,1,Adulto,1.0913745800812882,B,1,-0.7758032132758159,-0.2704552509764831,Common,Medio,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,Common,4,3,3
489,0,3,"Somerton, Mr. Francis William",male,0.112102160070797,-0.6798499588222058,0.0,A.5. 18509,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.4292993976243932,UK,0,-0.7758032132758159,0.48679903740386254,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,-1.6927393032892972,1.3736364246936756,0.0,C.A. 37671,-0.10966794647704606,S,Master,1.3430273068253449,0,Niño,-0.940783095781268,UK,0,0.942683994968509,1.1758199586931786,Common,Medio,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,8,Common,1,3,1
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,-0.12639025616755545,1.3736364246936756,0.0,65304,0.1257689021634686,S,Mr,0.8366964171969096,0,Adulto Joven,-0.16788320736538137,UK,0,-0.7758032132758159,1.1033771318158903,Common,Medio,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,3,1
492,0,3,"Windelov, Mr. Einar",male,-0.6184573953635322,-0.6798499588222058,0.0,SOTON/OQ 3101317,-0.9293552124060972,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.5571683700046479,UK,0,-0.7758032132758159,-0.9778910655957249,Common,Muy bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,1,1
493,0,1,"Molson, Mr. Harry Markland",male,1.967015690510982,-0.6798499588222058,0.0,113787,0.5569208122450379,S,Mr,-0.7910074553829461,1,Adulto,1.1202947153080771,C,1,-0.7758032132758159,0.1431730875345224,Common,Medio,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,2,Common,4,3,3
494,0,1,"Artagaveytia, Mr. Ramon",male,2.244259386101509,-0.6798499588222058,0.0,PC 17609,1.035912799408096,C,Mr,-0.7910074553829461,1,Mayor,1.6302776959633893,UK,0,-0.7758032132758159,-0.2704552509764831,Common,Alto,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,8,Common,5,4,3
495,0,3,"Stanley, Mr. Edward Roland",male,-0.6184573953635322,-0.6798499588222058,0.0,A/4 45380,-0.8203050712727828,S,Mr,-0.7910074553829461,1,Adulto Joven,-0.4292993976243932,UK,0,-0.7758032132758159,0.1431730875345224,Common,Bajo,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,2,1
496,0,3,"Yousseff, Mr. Gerious",male,-0.12639025616755545,-0.6798499588222058,0.0,2627,-0.20848997892645044,C,Mr,-0.7910074553829461,1,Adulto Joven,0.27413763939903657,UK,0,0.942683994968509,-0.5974280578849122,Common,Bajo,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,Common,3,2,1
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,1.8963168993320858,1.3736364246936756,0.0,36947,1.4731033610332618,C,Miss,0.8366964171969096,0,Adulto,1.386807459999791,D,1,0.942683994968509,0.5889389962929908,Common,Alto,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,Common,4,4,3
498,0,3,"Shellard, Mr. Frederick William",male,-0.12639025616755545,-0.6798499588222058,0.0,C.A. 6212,-0.16330605791416214,S,Mr,-0.7910074553829461,1,Adulto Joven,0.325141180269613,UK,0,-0.7758032132758159,0.6857441845714386,Common,Medio,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,8,Common,3,3,1
